[Name]
Export Surface 1

[Parameters]
Ncompt = 1
Nnodes = 23585
Rotation Axis From = 0.00000000 [m], 0.00000000 [m], 0.00000000 [m]
Rotation Axis To   = 0.00000000 [m], 0.00000000 [m], 1.00000000 [m]
Rotating Speed     = 1679.99817 [s^-1 rad]
Frequency          = 534.760010 [Hz]
Engine Order       = 2

[Spatial Fields]
x, y, z

[Data]
x [ m ], y [ m ], z [ m ], Real Pressure [ kg m^-1 s^-2 ], Imaginary Pressure [ kg m^-1 s^-2 ]
 1.41274890E-02,  1.03078320E-01,  2.84898190E-02, -5.81032290E+02, -4.21180340E+01
 1.41334770E-02,  1.03241320E-01,  2.84925230E-02, -5.82310850E+02, -4.36849940E+01
 1.41429450E-02,  1.03499760E-01,  2.84968760E-02, -5.83043700E+02, -4.95509410E+01
 1.41579000E-02,  1.03909490E-01,  2.85039410E-02, -5.85779850E+02, -5.54554330E+01
 1.41814210E-02,  1.04558740E-01,  2.85154640E-02, -5.92042240E+02, -6.41385190E+01
 1.42183460E-02,  1.05587530E-01,  2.85347610E-02, -6.00294130E+02, -7.68341370E+01
 1.42892250E-02,  1.07598500E-01,  2.85757390E-02, -6.14609250E+02, -1.06880830E+02
 1.43583450E-02,  1.09606620E-01,  2.86206550E-02, -6.28515500E+02, -1.42169490E+02
 1.44277460E-02,  1.11611210E-01,  2.86740210E-02, -6.43301510E+02, -1.80314650E+02
 1.45108190E-02,  1.13605570E-01,  2.87675090E-02, -6.58400630E+02, -2.22509690E+02
 1.46017950E-02,  1.15600060E-01,  2.88683290E-02, -6.73521360E+02, -2.67218540E+02
 1.47016220E-02,  1.17596130E-01,  2.89893860E-02, -6.87933410E+02, -3.17463500E+02
 1.48007340E-02,  1.19593170E-01,  2.91126500E-02, -7.02404540E+02, -3.71417720E+02
 1.48993930E-02,  1.21591560E-01,  2.92378290E-02, -7.16346980E+02, -4.28075130E+02
 1.49592330E-02,  1.23554070E-01,  2.92860210E-02, -7.32615360E+02, -4.78537780E+02
 1.49865880E-02,  1.25491340E-01,  2.92753910E-02, -7.52508060E+02, -5.24351070E+02
 1.50204580E-02,  1.27436460E-01,  2.92581800E-02, -7.76229740E+02, -5.70457760E+02
 1.50478330E-02,  1.29389810E-01,  2.92449670E-02, -8.04645510E+02, -6.16252440E+02
 1.50651690E-02,  1.31347480E-01,  2.92345120E-02, -8.37792720E+02, -6.60576970E+02
 1.50555610E-02,  1.33264600E-01,  2.92018520E-02, -8.75479980E+02, -6.99158080E+02
 1.50222250E-02,  1.35151480E-01,  2.91574090E-02, -9.17782590E+02, -7.33358030E+02
 1.49754190E-02,  1.37045920E-01,  2.91080330E-02, -9.64759460E+02, -7.63179690E+02
 1.49598440E-02,  1.38942320E-01,  2.90312620E-02, -1.01565490E+03, -7.89276490E+02
 1.49550550E-02,  1.40849830E-01,  2.90058260E-02, -1.07025600E+03, -8.16298710E+02
 1.49399270E-02,  1.42763880E-01,  2.89958060E-02, -1.12981410E+03, -8.39028870E+02
 1.48990150E-02,  1.44682320E-01,  2.89769100E-02, -1.19487830E+03, -8.55574950E+02
 1.48284140E-02,  1.46567820E-01,  2.89418590E-02, -1.26569630E+03, -8.61126890E+02
 1.47352700E-02,  1.48453520E-01,  2.88897310E-02, -1.33756960E+03, -8.49895940E+02
 1.46789280E-02,  1.50353460E-01,  2.87742110E-02, -1.41204770E+03, -8.24262390E+02
 1.45941110E-02,  1.52260880E-01,  2.86458750E-02, -1.48795040E+03, -7.84509890E+02
 1.45014960E-02,  1.54137070E-01,  2.85295020E-02, -1.56360470E+03, -7.35511540E+02
 1.43940210E-02,  1.56010430E-01,  2.84127780E-02, -1.63933350E+03, -6.73419070E+02
 1.42757750E-02,  1.57872770E-01,  2.82990800E-02, -1.71309850E+03, -5.99793640E+02
 1.41517480E-02,  1.59739820E-01,  2.81934380E-02, -1.78394510E+03, -5.15375980E+02
 1.40080750E-02,  1.61616310E-01,  2.80470160E-02, -1.84655080E+03, -4.06894470E+02
 1.38333140E-02,  1.63502710E-01,  2.78758370E-02, -1.89771190E+03, -2.76122380E+02
 1.36654560E-02,  1.65393130E-01,  2.77234200E-02, -1.93964620E+03, -1.36757250E+02
 1.35056180E-02,  1.67277630E-01,  2.75860040E-02, -1.96906640E+03,  1.03430830E+01
 1.33575700E-02,  1.69152330E-01,  2.74629630E-02, -1.98359380E+03,  1.61636780E+02
 1.32254260E-02,  1.71018750E-01,  2.73542720E-02, -1.98385450E+03,  3.13451230E+02
 1.30942280E-02,  1.72883900E-01,  2.72683000E-02, -1.97055150E+03,  4.66228820E+02
 1.29715040E-02,  1.74751190E-01,  2.71946920E-02, -1.94335720E+03,  6.20324040E+02
 1.28716280E-02,  1.76622720E-01,  2.71410250E-02, -1.90238120E+03,  7.69233460E+02
 1.28895970E-02,  1.78504060E-01,  2.71987880E-02, -1.88206470E+03,  8.62504270E+02
 1.29122570E-02,  1.80386740E-01,  2.72577090E-02, -1.84689790E+03,  9.55915530E+02
 1.29359630E-02,  1.82272090E-01,  2.73162950E-02, -1.79414380E+03,  1.05104210E+03
 1.29636740E-02,  1.84161140E-01,  2.73678430E-02, -1.72191500E+03,  1.14699220E+03
 1.29898690E-02,  1.86050800E-01,  2.74096970E-02, -1.62954680E+03,  1.24338090E+03
 1.29587400E-02,  1.87918280E-01,  2.74028390E-02, -1.49679910E+03,  1.36159800E+03
 1.29239270E-02,  1.89775060E-01,  2.73949450E-02, -1.34672990E+03,  1.47247810E+03
 1.28874140E-02,  1.91633240E-01,  2.73873820E-02, -1.18034880E+03,  1.57549180E+03
 1.28481990E-02,  1.93500220E-01,  2.73789740E-02, -9.96559080E+02,  1.66856270E+03
 1.28076340E-02,  1.95371570E-01,  2.73727350E-02, -7.97073180E+02,  1.74717790E+03
 1.27652600E-02,  1.97243720E-01,  2.73733640E-02, -5.80156740E+02,  1.80554740E+03
 1.27260680E-02,  1.99111070E-01,  2.73782480E-02, -3.43849880E+02,  1.83249170E+03
 1.26713900E-02,  2.00985640E-01,  2.73745190E-02, -7.79346310E+01,  1.82935710E+03
 1.26203700E-02,  2.02860500E-01,  2.73784960E-02,  2.04176040E+02,  1.78890710E+03
 1.25756020E-02,  2.04730940E-01,  2.73933080E-02,  4.88033050E+02,  1.71918970E+03
 1.25377750E-02,  2.06601530E-01,  2.74208040E-02,  7.67834050E+02,  1.63370370E+03
 1.25121860E-02,  2.08472510E-01,  2.74529230E-02,  1.02916770E+03,  1.54614060E+03
 1.25045740E-02,  2.10339750E-01,  2.75044660E-02,  1.27054700E+03,  1.46307420E+03
 1.25504150E-02,  2.12203460E-01,  2.75987110E-02,  1.45851310E+03,  1.38558510E+03
 1.26033880E-02,  2.14066340E-01,  2.77006920E-02,  1.63487520E+03,  1.30980460E+03
 1.26631220E-02,  2.15928390E-01,  2.78084000E-02,  1.81563320E+03,  1.22949900E+03
 1.27290000E-02,  2.17790590E-01,  2.79197620E-02,  2.02520890E+03,  1.13225260E+03
 1.28010830E-02,  2.19653030E-01,  2.80318390E-02,  2.28720830E+03,  9.99605900E+02
 1.28767230E-02,  2.21509650E-01,  2.81432980E-02,  2.59985060E+03,  8.33773250E+02
 1.29535920E-02,  2.23363270E-01,  2.82550060E-02,  2.93126510E+03,  6.60098270E+02
 1.30540120E-02,  2.25221920E-01,  2.83823460E-02,  3.21627640E+03,  4.99137080E+02
 1.31576170E-02,  2.27081090E-01,  2.85130610E-02,  3.45685960E+03,  3.57502590E+02
 1.32568090E-02,  2.28941190E-01,  2.86434760E-02,  3.64975660E+03,  2.39701130E+02
 1.33492970E-02,  2.30802340E-01,  2.87728920E-02,  3.78659080E+03,  1.51540080E+02
 1.34315560E-02,  2.32657550E-01,  2.88987480E-02,  3.87915450E+03,  9.98356090E+01
 1.35048260E-02,  2.34506560E-01,  2.90236850E-02,  3.93766990E+03,  8.57444610E+01
 1.35729890E-02,  2.36367810E-01,  2.91510780E-02,  3.97108450E+03,  1.09514530E+02
 1.36311040E-02,  2.38234760E-01,  2.92781260E-02,  3.98943210E+03,  1.62606980E+02
 1.36782690E-02,  2.40102480E-01,  2.94044730E-02,  4.02004000E+03,  2.24162480E+02
 1.37127090E-02,  2.41971020E-01,  2.95295470E-02,  4.07238650E+03,  2.58227540E+02
 1.37333120E-02,  2.43831260E-01,  2.96569300E-02,  4.10436960E+03,  2.46506930E+02
 1.37152760E-02,  2.45711540E-01,  2.97722980E-02,  4.14971240E+03,  1.90389790E+02
 1.36471880E-02,  2.47596500E-01,  2.98684950E-02,  4.29167090E+03,  1.02708890E+02
 1.35648860E-02,  2.49481110E-01,  2.99652420E-02,  4.29305270E+03,  1.09515920E+01
 1.34669200E-02,  2.51365240E-01,  3.00623700E-02,  4.33752100E+03,  4.24357120E+02
 1.34130510E-02,  2.52292450E-01,  3.01105620E-02,  4.40356590E+03,  7.39657100E+02
 1.33775910E-02,  2.52875300E-01,  3.01411930E-02,  4.45429790E+03,  9.41002140E+02
 1.33540070E-02,  2.53241690E-01,  3.01602560E-02,  4.40720650E+03,  9.64743160E+02
 1.33391060E-02,  2.53472000E-01,  3.01723870E-02,  4.24785990E+03,  9.34310000E+02
 1.33297080E-02,  2.53616780E-01,  3.01800720E-02,  4.04358400E+03,  8.65183900E+02
 1.33237890E-02,  2.53707830E-01,  3.01849260E-02,  3.79250660E+03,  8.26962280E+02
 1.33200610E-02,  2.53765050E-01,  3.01879890E-02,  3.46484280E+03,  8.28724550E+02
 1.33177170E-02,  2.53801020E-01,  3.01899160E-02,  3.06929270E+03,  8.77387390E+02
 1.33162430E-02,  2.53823640E-01,  3.01911290E-02,  2.56928270E+03,  9.38968750E+02
 1.33153150E-02,  2.53837850E-01,  3.01918930E-02,  1.91314990E+03,  1.05931050E+03
 1.33147320E-02,  2.53846790E-01,  3.01923730E-02,  9.80172850E+02,  1.17330650E+03
 1.33143650E-02,  2.53852430E-01,  3.01926750E-02, -1.65294410E+03,  1.43509250E+03
 1.33922130E-02,  1.02280620E-01,  2.65015400E-02, -5.61391240E+02,  7.14417880E+01
 1.33924060E-02,  1.02287120E-01,  2.65016870E-02, -5.61407960E+02,  7.13460540E+01
 1.33927110E-02,  1.02297430E-01,  2.65019180E-02, -5.61459410E+02,  7.12107320E+01
 1.33931950E-02,  1.02313790E-01,  2.65022850E-02, -5.61543330E+02,  7.09753490E+01
 1.33939630E-02,  1.02339710E-01,  2.65028680E-02, -5.61716430E+02,  7.06531520E+01
 1.33951780E-02,  1.02380830E-01,  2.65037940E-02, -5.62092040E+02,  7.01258700E+01
 1.33971030E-02,  1.02446030E-01,  2.65052650E-02, -5.62626460E+02,  6.90257570E+01
 1.34001510E-02,  1.02549410E-01,  2.65076100E-02, -5.63226320E+02,  6.72721790E+01
 1.34049690E-02,  1.02713330E-01,  2.65113580E-02, -5.64886660E+02,  6.61159590E+01
 1.34125720E-02,  1.02973220E-01,  2.65173670E-02, -5.65551150E+02,  6.06262360E+01
 1.34245340E-02,  1.03385250E-01,  2.65270700E-02, -5.69638370E+02,  5.55761380E+01
 1.34432720E-02,  1.04038180E-01,  2.65428720E-02, -5.77259700E+02,  4.80681840E+01
 1.34724630E-02,  1.05072840E-01,  2.65690960E-02, -5.86569270E+02,  3.63736800E+01
 1.35277690E-02,  1.07095390E-01,  2.66241820E-02, -6.03170960E+02,  1.05079170E+01
 1.35808320E-02,  1.09115200E-01,  2.66839300E-02, -6.20250490E+02, -1.98392330E+01
 1.36338920E-02,  1.11132230E-01,  2.67527810E-02, -6.39348270E+02, -5.25171360E+01
 1.37009880E-02,  1.13144000E-01,  2.68620140E-02, -6.60753170E+02, -8.94486160E+01
 1.37751840E-02,  1.15156090E-01,  2.69795810E-02, -6.82781190E+02, -1.27948610E+02
 1.38579220E-02,  1.17169640E-01,  2.71171800E-02, -7.02795530E+02, -1.71736040E+02
 1.39401490E-02,  1.19184020E-01,  2.72574800E-02, -7.22395020E+02, -2.18684860E+02
 1.40222860E-02,  1.21199590E-01,  2.74002590E-02, -7.41831420E+02, -2.67550660E+02
 1.40676290E-02,  1.23179410E-01,  2.74705070E-02, -7.62224910E+02, -3.10748020E+02
 1.40825890E-02,  1.25133990E-01,  2.74852090E-02, -7.84065860E+02, -3.48265590E+02
 1.41003650E-02,  1.27095770E-01,  2.74958350E-02, -8.07908330E+02, -3.86188390E+02
 1.41121070E-02,  1.29065190E-01,  2.75108940E-02, -8.35019530E+02, -4.25695160E+02
 1.41144470E-02,  1.31038520E-01,  2.75290790E-02, -8.66174190E+02, -4.64850920E+02
 1.40923760E-02,  1.32973020E-01,  2.75279450E-02, -9.01402340E+02, -4.98195500E+02
 1.40486970E-02,  1.34878350E-01,  2.75170340E-02, -9.40544430E+02, -5.25200440E+02
 1.39936810E-02,  1.36791050E-01,  2.75006420E-02, -9.82136660E+02, -5.44819950E+02
 1.39711300E-02,  1.38705940E-01,  2.74568330E-02, -1.02483260E+03, -5.59948300E+02
 1.39596000E-02,  1.40631470E-01,  2.74630210E-02, -1.07021400E+03, -5.74374330E+02
 1.39381480E-02,  1.42563240E-01,  2.74841040E-02, -1.11962040E+03, -5.82180600E+02
 1.38916180E-02,  1.44499180E-01,  2.74964270E-02, -1.17323270E+03, -5.82222600E+02
 1.38150620E-02,  1.46399900E-01,  2.74903810E-02, -1.23085820E+03, -5.67082950E+02
 1.37181540E-02,  1.48299810E-01,  2.74640060E-02, -1.28671230E+03, -5.32632630E+02
 1.36544690E-02,  1.50213910E-01,  2.73771490E-02, -1.34343310E+03, -4.86710910E+02
 1.35643170E-02,  1.52133630E-01,  2.72791960E-02, -1.40123850E+03, -4.28703550E+02
 1.34689060E-02,  1.54021980E-01,  2.71945840E-02, -1.45914010E+03, -3.61400270E+02
 1.33594420E-02,  1.55906950E-01,  2.71093030E-02, -1.51637330E+03, -2.81347320E+02
 1.32400780E-02,  1.57780040E-01,  2.70266420E-02, -1.57155760E+03, -1.90014510E+02
 1.31156870E-02,  1.59657490E-01,  2.69517170E-02, -1.62301990E+03, -8.86686860E+01
 1.29715620E-02,  1.61543920E-01,  2.68356650E-02, -1.66327980E+03,  3.34652600E+01
 1.27959800E-02,  1.63439530E-01,  2.66946030E-02, -1.68893740E+03,  1.76776820E+02
 1.26281110E-02,  1.65338780E-01,  2.65713930E-02, -1.70471060E+03,  3.27107330E+02
 1.24692810E-02,  1.67231350E-01,  2.64624100E-02, -1.70877810E+03,  4.83093540E+02
 1.23237040E-02,  1.69114080E-01,  2.63675490E-02, -1.70006030E+03,  6.40699040E+02
 1.21956280E-02,  1.70988860E-01,  2.62870230E-02, -1.67960250E+03,  7.95703800E+02
 1.20680980E-02,  1.72862280E-01,  2.62300580E-02, -1.64677950E+03,  9.49612300E+02
 1.19505900E-02,  1.74737590E-01,  2.61845640E-02, -1.60126210E+03,  1.10222340E+03
 1.18563600E-02,  1.76616790E-01,  2.61581710E-02, -1.54439430E+03,  1.24781650E+03
 1.18757980E-02,  1.78503710E-01,  2.62375050E-02, -1.51037320E+03,  1.34535230E+03
 1.19005340E-02,  1.80391880E-01,  2.63176410E-02, -1.46184110E+03,  1.43972570E+03
 1.19268760E-02,  1.82282570E-01,  2.63970310E-02, -1.39460520E+03,  1.53179420E+03
 1.19582010E-02,  1.84176830E-01,  2.64684780E-02, -1.30748580E+03,  1.61921470E+03
 1.19884130E-02,  1.86071750E-01,  2.65304780E-02, -1.20157910E+03,  1.70031770E+03
 1.19659710E-02,  1.87944960E-01,  2.65469500E-02, -1.05635770E+03,  1.79249430E+03
 1.19403500E-02,  1.89806980E-01,  2.65618300E-02, -8.93324580E+02,  1.87275950E+03
 1.19134590E-02,  1.91670340E-01,  2.65766200E-02, -7.10166810E+02,  1.94037490E+03
 1.18843750E-02,  1.93541870E-01,  2.65903340E-02, -5.08089290E+02,  1.99162730E+03
 1.18541350E-02,  1.95417420E-01,  2.66061670E-02, -2.86531860E+02,  2.02256750E+03
 1.18225370E-02,  1.97293680E-01,  2.66283730E-02, -4.72518160E+01,  2.02770640E+03
 1.17943170E-02,  1.99164850E-01,  2.66544090E-02,  2.10877080E+02,  2.00191240E+03
 1.17487000E-02,  2.01042310E-01,  2.66698730E-02,  4.98379880E+02,  1.94434460E+03
 1.17069820E-02,  2.02919970E-01,  2.66926830E-02,  7.97154050E+02,  1.85829250E+03
 1.16717880E-02,  2.04793450E-01,  2.67259520E-02,  1.09228880E+03,  1.75390540E+03
 1.16439170E-02,  2.06666920E-01,  2.67716030E-02,  1.38297720E+03,  1.64494300E+03
 1.16285700E-02,  2.08540650E-01,  2.68216730E-02,  1.65915910E+03,  1.54533670E+03
 1.16311500E-02,  2.10410430E-01,  2.68908890E-02,  1.92622070E+03,  1.45192610E+03
 1.16863460E-02,  2.12276250E-01,  2.70015060E-02,  2.15692750E+03,  1.35722550E+03
 1.17489570E-02,  2.14141200E-01,  2.71194950E-02,  2.39912960E+03,  1.25498410E+03
 1.18186000E-02,  2.16005330E-01,  2.72428710E-02,  2.66636890E+03,  1.13707290E+03
 1.18946530E-02,  2.17869480E-01,  2.73695980E-02,  2.98463010E+03,  9.90586910E+02
 1.19771340E-02,  2.19733820E-01,  2.74967960E-02,  3.36023190E+03,  8.09739690E+02
 1.20633370E-02,  2.21592140E-01,  2.76231580E-02,  3.76709060E+03,  6.16318180E+02
 1.21509770E-02,  2.23447310E-01,  2.77494550E-02,  4.16361430E+03,  4.36756010E+02
 1.22626180E-02,  2.25307020E-01,  2.78912190E-02,  4.48077590E+03,  2.87786870E+02
 1.23776470E-02,  2.27167250E-01,  2.80360580E-02,  4.72995020E+03,  1.74562160E+02
 1.24884060E-02,  2.29028400E-01,  2.81802620E-02,  4.91241210E+03,  1.04754350E+02
 1.25925620E-02,  2.30890650E-01,  2.83231830E-02,  5.02662890E+03,  7.12082900E+01
 1.26864010E-02,  2.32746770E-01,  2.84624940E-02,  5.08748630E+03,  7.14651570E+01
 1.27713170E-02,  2.34596940E-01,  2.86005770E-02,  5.10133250E+03,  1.02273840E+02
 1.28520750E-02,  2.36458230E-01,  2.87413580E-02,  5.07360550E+03,  1.63218860E+02
 1.29231320E-02,  2.38324820E-01,  2.88817190E-02,  5.02544430E+03,  2.35755800E+02
 1.29833320E-02,  2.40192260E-01,  2.90212090E-02,  4.99800630E+03,  2.95404390E+02
 1.30308730E-02,  2.42060590E-01,  2.91592760E-02,  4.99726710E+03,  3.14142270E+02
 1.30648120E-02,  2.43920370E-01,  2.92991770E-02,  4.96879050E+03,  2.83982090E+02
 1.30599210E-02,  2.45798110E-01,  2.94265690E-02,  4.96095510E+03,  2.16881640E+02
 1.30037010E-02,  2.47679560E-01,  2.95339790E-02,  5.04396190E+03,  1.19400280E+02
 1.29332380E-02,  2.49560760E-01,  2.96419100E-02,  4.95902440E+03,  1.00346570E+01
 1.28470710E-02,  2.51441540E-01,  2.97502020E-02,  4.93651120E+03,  3.98778050E+02
 1.27989960E-02,  2.52367140E-01,  2.98038910E-02,  4.96573540E+03,  6.97539610E+02
 1.27671730E-02,  2.52948970E-01,  2.98379770E-02,  4.98952390E+03,  8.96055420E+02
 1.27458710E-02,  2.53314730E-01,  2.98592110E-02,  4.93289990E+03,  9.20739200E+02
 1.27324040E-02,  2.53544660E-01,  2.98727080E-02,  4.75802390E+03,  8.90678890E+02
 1.27239080E-02,  2.53689200E-01,  2.98812500E-02,  4.53650780E+03,  8.22907040E+02
 1.27185560E-02,  2.53780070E-01,  2.98866460E-02,  4.26858940E+03,  7.84836490E+02
 1.27151850E-02,  2.53837200E-01,  2.98900460E-02,  3.91562620E+03,  7.81713070E+02
 1.27130640E-02,  2.53873110E-01,  2.98921880E-02,  3.49023490E+03,  8.25580380E+02
 1.27117310E-02,  2.53895670E-01,  2.98935360E-02,  2.95375020E+03,  8.85151550E+02
 1.27108920E-02,  2.53909890E-01,  2.98943840E-02,  2.23666940E+03,  1.02295440E+03
 1.27103650E-02,  2.53918800E-01,  2.98949160E-02,  1.19918210E+03,  1.11963280E+03
 1.27100330E-02,  2.53924400E-01,  2.98952520E-02, -1.68599880E+03,  1.30408140E+03
 1.26303010E-02,  1.01750110E-01,  2.45020180E-02, -5.32657350E+02,  1.75527300E+02
 1.26304480E-02,  1.01756650E-01,  2.45022050E-02, -5.32711610E+02,  1.75458010E+02
 1.26306820E-02,  1.01767020E-01,  2.45024990E-02, -5.32765380E+02,  1.75378910E+02
 1.26310520E-02,  1.01783470E-01,  2.45029650E-02, -5.32892700E+02,  1.75131520E+02
 1.26316380E-02,  1.01809550E-01,  2.45037020E-02, -5.33088750E+02,  1.74806300E+02
 1.26325670E-02,  1.01850900E-01,  2.45048780E-02, -5.33499760E+02,  1.74280810E+02
 1.26340370E-02,  1.01916470E-01,  2.45067420E-02, -5.34095830E+02,  1.73353350E+02
 1.26363590E-02,  1.02020440E-01,  2.45097130E-02, -5.34973270E+02,  1.72349750E+02
 1.26400220E-02,  1.02185310E-01,  2.45144530E-02, -5.37069460E+02,  1.70662410E+02
 1.26457790E-02,  1.02446700E-01,  2.45220400E-02, -5.37857120E+02,  1.66627300E+02
 1.26547870E-02,  1.02861100E-01,  2.45342550E-02, -5.42997380E+02,  1.62474040E+02
 1.26687920E-02,  1.03517820E-01,  2.45541460E-02, -5.51765930E+02,  1.56968400E+02
 1.26903290E-02,  1.04558510E-01,  2.45869940E-02, -5.61278500E+02,  1.47251400E+02
 1.27301950E-02,  1.06592960E-01,  2.46556210E-02, -5.79738460E+02,  1.24269650E+02
 1.27673060E-02,  1.08624780E-01,  2.47296650E-02, -6.00018860E+02,  9.86162870E+01
 1.28040790E-02,  1.10654020E-01,  2.48134970E-02, -6.22546450E+02,  7.04487080E+01
 1.28550910E-02,  1.12678990E-01,  2.49380320E-02, -6.49059140E+02,  3.80710640E+01
 1.29138120E-02,  1.14704470E-01,  2.50713430E-02, -6.77249270E+02,  5.72958800E+00
 1.29812350E-02,  1.16731230E-01,  2.52243080E-02, -7.02015380E+02, -2.99747300E+01
 1.30482860E-02,  1.18758670E-01,  2.53805050E-02, -7.25328490E+02, -6.86872630E+01
 1.31155430E-02,  1.20787120E-01,  2.55397730E-02, -7.49578860E+02, -1.09095010E+02
 1.31483310E-02,  1.22783930E-01,  2.56317520E-02, -7.74942080E+02, -1.45407060E+02
 1.31529750E-02,  1.24758470E-01,  2.56721970E-02, -7.99661870E+02, -1.74796130E+02
 1.31549850E-02,  1.26739810E-01,  2.57119630E-02, -8.24085940E+02, -2.04972820E+02
 1.31518640E-02,  1.28727990E-01,  2.57564340E-02, -8.48799070E+02, -2.34227660E+02
 1.31402770E-02,  1.30719680E-01,  2.58042530E-02, -8.74876710E+02, -2.63540860E+02
 1.31074420E-02,  1.32671650E-01,  2.58359410E-02, -9.02564390E+02, -2.89263400E+02
 1.30557030E-02,  1.34593370E-01,  2.58600360E-02, -9.32524170E+02, -3.09365080E+02
 1.29946380E-02,  1.36522200E-01,  2.58782130E-02, -9.63437740E+02, -3.22233860E+02
 1.29673660E-02,  1.38453450E-01,  2.58691180E-02, -9.94893980E+02, -3.26968870E+02
 1.29507950E-02,  1.40393600E-01,  2.59083640E-02, -1.02920000E+03, -3.29926270E+02
 1.29244960E-02,  1.42339170E-01,  2.59618760E-02, -1.06655600E+03, -3.26901640E+02
 1.28737870E-02,  1.44288690E-01,  2.60067820E-02, -1.10765330E+03, -3.14012210E+02
 1.27918330E-02,  1.46201600E-01,  2.60299480E-02, -1.15087840E+03, -2.85881070E+02
 1.26896850E-02,  1.48113330E-01,  2.60297040E-02, -1.18990820E+03, -2.38550320E+02
 1.26181990E-02,  1.50039050E-01,  2.59712670E-02, -1.22832690E+03, -1.78826480E+02
 1.25225040E-02,  1.51969780E-01,  2.59038660E-02, -1.26698800E+03, -1.08634410E+02
 1.24245640E-02,  1.53871460E-01,  2.58519890E-02, -1.30580660E+03, -3.01262570E+01
 1.23133460E-02,  1.55769230E-01,  2.57991570E-02, -1.34270140E+03,  6.13313180E+01
 1.21930870E-02,  1.57654210E-01,  2.57485430E-02, -1.37750510E+03,  1.63383960E+02
 1.20685540E-02,  1.59543220E-01,  2.57053510E-02, -1.40829720E+03,  2.76520940E+02
 1.19245660E-02,  1.61439700E-01,  2.56205570E-02, -1.42520030E+03,  4.08631960E+02
 1.17492270E-02,  1.63343710E-01,  2.55102850E-02, -1.42478340E+03,  5.58969850E+02
 1.15823900E-02,  1.65251020E-01,  2.54169570E-02, -1.41533280E+03,  7.14988890E+02
 1.14255710E-02,  1.67150870E-01,  2.53371070E-02, -1.39628320E+03,  8.74747010E+02
 1.12832240E-02,  1.69041230E-01,  2.52709950E-02, -1.36656350E+03,  1.03481340E+03
 1.11596530E-02,  1.70924450E-01,  2.52190060E-02, -1.32837620E+03,  1.19063230E+03
 1.10365070E-02,  1.72806200E-01,  2.51911660E-02, -1.27992050E+03,  1.34394240E+03
 1.09246800E-02,  1.74689620E-01,  2.51741410E-02, -1.21942460E+03,  1.49448000E+03
 1.08365300E-02,  1.76576990E-01,  2.51753260E-02, -1.14995120E+03,  1.63754310E+03
 1.08575200E-02,  1.78473190E-01,  2.52763140E-02, -1.10411010E+03,  1.74174760E+03
 1.08844380E-02,  1.80370520E-01,  2.53777300E-02, -1.04439830E+03,  1.84013340E+03
 1.09135350E-02,  1.82270260E-01,  2.54779680E-02, -9.65972530E+02,  1.93189490E+03
 1.09485280E-02,  1.84173450E-01,  2.55694310E-02, -8.67972110E+02,  2.01410660E+03
 1.09829330E-02,  1.86077270E-01,  2.56515720E-02, -7.52641360E+02,  2.08491890E+03
 1.09698220E-02,  1.87957090E-01,  2.56916900E-02, -5.99654910E+02,  2.15640530E+03
 1.09540320E-02,  1.89825220E-01,  2.57296540E-02, -4.28047730E+02,  2.21297560E+03
 1.09373980E-02,  1.91694630E-01,  2.57671120E-02, -2.32493390E+02,  2.25134790E+03
 1.09190810E-02,  1.93571580E-01,  2.58032660E-02, -1.26891940E+01,  2.26796070E+03
 1.08998190E-02,  1.95452240E-01,  2.58414750E-02,  2.28995120E+02,  2.25909110E+03
 1.08796260E-02,  1.97333510E-01,  2.58855840E-02,  4.90084380E+02,  2.22013310E+03
 1.08630110E-02,  1.99209380E-01,  2.59330870E-02,  7.67273560E+02,  2.15224630E+03
 1.08271540E-02,  2.01089780E-01,  2.59680670E-02,  1.07208610E+03,  2.05607080E+03
 1.07954400E-02,  2.02970300E-01,  2.60100250E-02,  1.38124790E+03,  1.93973970E+03
 1.07705290E-02,  2.04846870E-01,  2.60620560E-02,  1.68528990E+03,  1.81260030E+03
