[Name]
Export Surface 1

[Parameters]
Ncompt = 1
Nnodes = 9526
Rotation Axis From = 0.00000000 [m], 0.00000000 [m], 0.00000000 [m]
Rotation Axis To   = 0.00000000 [m], 0.00000000 [m], 1.00000000 [m]
Rotating Speed     = 1047.19755 [s^-1 rad]
Frequency          = 401.532061 [Hz]
Nodal Diameter     = 0

[Spatial Fields]
Initial X, Initial Y, Initial Z

[Data]
Initial X [ m ], Initial Y [ m ], Initial Z [ m ], Real Pressure [ kg m^-1 s^-2 ], Imaginary Pressure [ kg m^-1 s^-2 ]
 4.11544259E-003,  2.69686286E-001,  1.98055379E-002,  5.10780501E+002,  2.60590579E+001
 4.07439680E-003,  2.70262337E-001,  1.97856935E-002,  5.63664934E+002, -2.36943991E+001
 4.03998743E-003,  2.70741491E-001,  1.97695728E-002,  6.29010555E+002, -1.70461844E+002
 4.01120407E-003,  2.71139656E-001,  1.97564463E-002,  6.62679305E+002, -4.94814032E+001
 3.98717228E-003,  2.71470224E-001,  1.97457342E-002,  6.70123050E+002, -8.74164557E+000
 3.96714201E-003,  2.71744451E-001,  1.97369757E-002,  6.68873240E+002, -1.04736640E+001
 3.95047382E-003,  2.71971753E-001,  1.97298038E-002,  6.60343365E+002,  1.26513004E+002
 3.93662174E-003,  2.72160027E-001,  1.97239226E-002,  6.49546176E+002,  1.24197615E+002
 3.92512475E-003,  2.72315869E-001,  1.97190912E-002,  6.33615375E+002, -1.21530416E+002
 3.91559625E-003,  2.72444792E-001,  1.97151174E-002,  6.18426388E+002, -6.05690993E+001
 3.90770963E-003,  2.72551376E-001,  1.97118468E-002,  5.99989275E+002, -4.03253948E+001
 3.90118837E-003,  2.72639447E-001,  1.97091533E-002,  5.88873386E+002, -4.17318481E+001
 3.89580050E-003,  2.72712182E-001,  1.97069346E-002,  5.64655832E+002,  1.13081110E+002
 3.89135147E-003,  2.72772226E-001,  1.97051063E-002,  5.37535850E+002, -6.98776129E+002
 5.71510921E-003,  1.64900989E-001,  2.45465491E-002,  4.24194722E+001, -9.09490038E+000
 5.71375940E-003,  1.64910966E-001,  2.45465385E-002,  4.70146388E+001, -7.26058001E+000
 5.71202943E-003,  1.64923751E-001,  2.45465256E-002,  4.95884655E+001, -5.52413961E+000
 5.70981237E-003,  1.64940135E-001,  2.45465092E-002,  4.88633009E+001, -5.42843665E+000
 5.70697106E-003,  1.64961133E-001,  2.45464882E-002,  4.27514978E+001, -8.36518197E+000
 5.70332972E-003,  1.64988044E-001,  2.45464615E-002,  3.96603950E+001, -1.06366871E+001
 5.69866309E-003,  1.65022531E-001,  2.45464275E-002,  4.85363711E+001, -5.75747964E+000
 5.69268247E-003,  1.65066729E-001,  2.45463843E-002,  5.86697864E+001,  3.46014602E-001
 5.68501787E-003,  1.65123371E-001,  2.45463296E-002,  8.09373246E+001,  1.56087464E+001
 5.67519510E-003,  1.65195962E-001,  2.45462605E-002,  9.45836253E+001,  2.74899544E+001
 5.66260644E-003,  1.65288992E-001,  2.45461736E-002,  1.00436819E+002,  3.46613439E+001
 5.64647304E-003,  1.65408215E-001,  2.45460649E-002,  9.69175280E+001,  3.53257797E+001
 5.62583645E-003,  1.65561040E-001,  2.45459106E-002,  7.83468022E+001,  2.60718200E+001
 5.59963212E-003,  1.65756966E-001,  2.45456062E-002,  4.88372274E+001,  8.11886651E+000
 5.56646623E-003,  1.66008154E-001,  2.45450338E-002,  2.58601173E+001, -6.58055547E+000
 5.52464335E-003,  1.66330219E-001,  2.45440027E-002,  8.60163111E+000, -1.73604280E+001
 5.47215724E-003,  1.66743207E-001,  2.45421970E-002, -7.90785489E+000, -2.67355415E+001
 5.40670650E-003,  1.67272848E-001,  2.45390961E-002, -2.77359691E+001, -3.36306258E+001
 5.32577552E-003,  1.67952179E-001,  2.45338453E-002, -4.11897066E+001, -3.76327875E+001
 5.22683282E-003,  1.68823610E-001,  2.45250489E-002, -3.46806160E+001, -3.86658215E+001
 5.10772499E-003,  1.69941567E-001,  2.45104342E-002, -1.15080075E+001, -3.67608556E+001
 4.96737544E-003,  1.71375818E-001,  2.44863092E-002, -4.63770507E+000, -3.58170816E+001
 4.80690545E-003,  1.73215639E-001,  2.44466800E-002, -1.00240111E+001, -3.91869703E+001
 4.63118960E-003,  1.75574921E-001,  2.43818028E-002, -2.06087823E+001, -4.21648210E+001
 4.45190090E-003,  1.78581651E-001,  2.42792555E-002, -2.51901587E+001, -4.03194205E+001
 4.29979518E-003,  1.82441115E-001,  2.41574078E-002, -2.41262282E+001, -3.91646706E+001
 4.20457009E-003,  1.87389500E-001,  2.39525227E-002, -1.55370744E+001, -3.90424107E+001
 4.21981638E-003,  1.93740759E-001,  2.36360283E-002, -1.29296734E+001, -4.77937733E+001
 4.36472715E-003,  2.00090104E-001,  2.32988765E-002, -2.64173959E+001, -6.53539369E+001
 4.57521977E-003,  2.06434713E-001,  2.29222374E-002, -4.00148829E+001, -8.97919455E+001
 4.81819220E-003,  2.12777770E-001,  2.25415190E-002, -4.64631622E+001, -1.16504496E+002
 5.04773011E-003,  2.19121368E-001,  2.21657720E-002, -6.92902606E+001, -1.35619820E+002
 5.18936989E-003,  2.25466726E-001,  2.17943749E-002, -2.50636543E+001, -1.22973804E+002
 5.28763663E-003,  2.31815653E-001,  2.14722893E-002, -2.31550651E+001, -1.17740206E+002
 5.27444753E-003,  2.38164154E-001,  2.11351803E-002, -1.72259159E+001, -1.45274952E+002
 5.22588421E-003,  2.43624689E-001,  2.08823057E-002, -6.74477230E+001, -2.52143066E+002
 5.12594368E-003,  2.48284361E-001,  2.06667365E-002, -1.12146546E+002, -4.47317619E+002
 4.99944387E-003,  2.52247376E-001,  2.04802071E-002, -1.32903678E+002, -5.23040266E+002
 4.88036274E-003,  2.55610164E-001,  2.03384822E-002, -1.35821651E+002, -5.42390992E+002
 4.77151652E-003,  2.58453556E-001,  2.02306623E-002, -1.03631999E+002, -4.99065372E+002
 4.64143664E-003,  2.60849090E-001,  2.01249964E-002, -5.19827525E+001, -4.70457174E+002
 4.51236850E-003,  2.62865337E-001,  2.00314108E-002, -6.75092542E+000, -4.30166526E+002
 4.40076895E-003,  2.64560380E-001,  1.99571873E-002,  6.33782669E+001, -3.91940121E+002
 4.30504639E-003,  2.65981560E-001,  1.98980884E-002,  1.43616442E+002, -3.73893626E+002
 4.22342375E-003,  2.67171173E-001,  1.98508227E-002,  2.36693322E+002, -2.56491225E+002
 4.15416264E-003,  2.68165454E-001,  1.98128642E-002,  3.47471283E+002, -2.85192083E+002
 4.09562896E-003,  2.68995357E-001,  1.97822628E-002,  4.61942176E+002, -2.38684361E+002
 4.04633205E-003,  2.69687176E-001,  1.97575074E-002,  5.72434187E+002, -3.01319458E+001
 4.00493434E-003,  2.70263240E-001,  1.97374177E-002,  6.28566805E+002, -4.73249485E+001
 3.97025883E-003,  2.70742405E-001,  1.97210698E-002,  7.00783004E+002, -1.55674324E+002
 3.94127822E-003,  2.71140582E-001,  1.97077357E-002,  7.32886555E+002, -4.64510920E+001
 3.91710348E-003,  2.71471161E-001,  1.96968383E-002,  7.37938827E+002, -1.96545644E-001
 3.89697039E-003,  2.71745399E-001,  1.96879174E-002,  7.37457929E+002,  1.94025627E+001
 3.88022835E-003,  2.71972710E-001,  1.96806052E-002,  7.26711815E+002,  1.24248169E+002
 3.86632375E-003,  2.72160993E-001,  1.96746048E-002,  7.10525959E+002,  7.22161579E+001
 3.85478888E-003,  2.72316843E-001,  1.96696769E-002,  7.01898475E+002, -8.39379275E+001
 3.84522888E-003,  2.72445773E-001,  1.96656267E-002,  6.91538265E+002, -5.49422852E+001
 3.83731338E-003,  2.72552362E-001,  1.96622965E-002,  6.77364273E+002, -4.18381652E+001
 3.83076462E-003,  2.72640437E-001,  1.96595573E-002,  6.66341750E+002, -4.77986370E+001
 3.82535053E-003,  2.72713176E-001,  1.96573035E-002,  6.25661896E+002,  4.87053074E+000
 3.82087685E-003,  2.72773223E-001,  1.96554485E-002,  5.62899993E+002, -5.57828361E+002
 5.71135054E-003,  1.64901120E-001,  2.44732943E-002,  5.38660131E+001, -1.33300579E+001
 5.71000270E-003,  1.64911098E-001,  2.44733177E-002,  5.70169561E+001, -1.22293249E+001
 5.70827559E-003,  1.64923885E-001,  2.44733484E-002,  6.08599442E+001, -1.06920068E+001
 5.70606216E-003,  1.64940273E-001,  2.44733878E-002,  6.18630720E+001, -1.05509142E+001
 5.70322550E-003,  1.64961274E-001,  2.44734382E-002,  5.98426941E+001, -1.26978696E+001
 5.69959009E-003,  1.64988190E-001,  2.44735027E-002,  5.63807803E+001, -1.63720895E+001
 5.69493103E-003,  1.65022683E-001,  2.44735852E-002,  5.98804012E+001, -1.51407459E+001
 5.68896005E-003,  1.65066889E-001,  2.44736907E-002,  6.97214700E+001, -7.87976687E+000
 5.68130770E-003,  1.65123541E-001,  2.44738255E-002,  7.52587690E+001, -3.70181915E+000
 5.67150045E-003,  1.65196145E-001,  2.44739976E-002,  7.76049362E+001,  2.73633743E+000
 5.65893143E-003,  1.65289191E-001,  2.44742173E-002,  6.83484357E+001,  2.06350289E+000
 5.64282273E-003,  1.65408436E-001,  2.44744970E-002,  5.21077529E+001, -4.72387096E+000
 5.62221530E-003,  1.65561288E-001,  2.44748327E-002,  2.72686322E+001, -1.65882020E+001
 5.59603463E-003,  1.65757246E-001,  2.44751369E-002,  4.24920356E+000, -2.83538115E+001
 5.56287647E-003,  1.66008471E-001,  2.44753126E-002, -9.17818717E+000, -3.44998901E+001
 5.52102881E-003,  1.66330581E-001,  2.44751910E-002, -1.85965710E+001, -3.85446638E+001
 5.46845858E-003,  1.66743619E-001,  2.44744756E-002, -2.28704306E+001, -4.10124361E+001
 5.40282226E-003,  1.67273314E-001,  2.44726592E-002, -3.22475051E+001, -4.17544511E+001
 5.32153977E-003,  1.67952701E-001,  2.44688906E-002, -3.81448829E+001, -3.97782216E+001
 5.22198211E-003,  1.68824186E-001,  2.44617630E-002, -3.02826178E+001, -3.79951720E+001
 5.10184718E-003,  1.69942187E-001,  2.44489731E-002, -9.12803101E+000, -3.47012795E+001
 4.95982405E-003,  1.71376467E-001,  2.44267747E-002, -5.96175383E-001, -3.46255332E+001
 4.79664518E-003,  1.73216290E-001,  2.43890874E-002, -5.99989145E+000, -4.05138000E+001
 4.61652240E-003,  1.75575541E-001,  2.43260297E-002, -2.14756604E+001, -4.59490004E+001
 4.43091385E-003,  1.78582248E-001,  2.42249020E-002, -2.73630380E+001, -4.34745782E+001
 4.27999028E-003,  1.82442071E-001,  2.41051756E-002, -2.55635390E+001, -4.25163217E+001
 4.18181917E-003,  1.87390565E-001,  2.39011885E-002, -1.60978769E+001, -4.19225590E+001
 4.19060571E-003,  1.93741821E-001,  2.35838900E-002, -1.29055729E+001, -5.08056009E+001
 4.33201367E-003,  2.00091068E-001,  2.32451949E-002, -2.85782824E+001, -7.08279447E+001
 4.53396918E-003,  2.06435671E-001,  2.28659139E-002, -4.28327772E+001, -9.63199828E+001
 4.76936011E-003,  2.12778756E-001,  2.24835000E-002, -4.72389946E+001, -1.20496871E+002
 4.99129560E-003,  2.19122403E-001,  2.21070471E-002, -7.06335831E+001, -1.38659437E+002
 5.12867269E-003,  2.25467747E-001,  2.17376805E-002, -2.42179563E+001, -1.24418139E+002
 5.22236831E-003,  2.31816530E-001,  2.14145005E-002, -2.48818142E+001, -1.21637909E+002
 5.20628629E-003,  2.38165078E-001,  2.10791526E-002, -1.75198482E+001, -1.54438628E+002
 5.15393854E-003,  2.43625595E-001,  2.08261352E-002, -7.23505659E+001, -2.71908344E+002
 5.05102051E-003,  2.48285282E-001,  2.06104681E-002, -1.17109053E+002, -4.64917983E+002
 4.92227328E-003,  2.52248310E-001,  2.04232968E-002, -1.42152964E+002, -5.48159104E+002
 4.80118094E-003,  2.55611121E-001,  2.02808973E-002, -1.57881776E+002, -5.98090603E+002
 4.69058010E-003,  2.58454534E-001,  2.01723924E-002, -1.25232147E+002, -5.79756385E+002
 4.55900056E-003,  2.60850092E-001,  2.00661800E-002, -6.26853384E+001, -5.63638833E+002
 4.42862774E-003,  2.62866366E-001,  1.99720723E-002, -6.49466875E+000, -5.17077837E+002
 4.31590865E-003,  2.64561438E-001,  1.98973613E-002,  7.34959927E+001, -4.63535991E+002
 4.21923738E-003,  2.65982646E-001,  1.98378410E-002,  1.62142906E+002, -4.33819068E+002
 4.13681563E-003,  2.67172282E-001,  1.97902181E-002,  2.59354979E+002, -3.22774788E+002
 4.06688425E-003,  2.68166586E-001,  1.97519582E-002,  3.63714054E+002, -3.13331444E+002
 4.00779051E-003,  2.68996507E-001,  1.97211032E-002,  4.77002515E+002, -2.47391753E+002
 3.95802732E-003,  2.69688343E-001,  1.96961344E-002,  5.88586699E+002, -6.95176378E+001
 3.91624326E-003,  2.70264421E-001,  1.96758664E-002,  6.37700023E+002, -9.12678936E+001
 3.88124753E-003,  2.70743599E-001,  1.96593700E-002,  7.13429419E+002, -1.63863471E+002
 3.85200114E-003,  2.71141787E-001,  1.96459125E-002,  7.46842846E+002, -6.89025774E+001
 3.82760578E-003,  2.71472374E-001,  1.96349126E-002,  7.54154625E+002, -1.20755418E+001
 3.80728965E-003,  2.71746620E-001,  1.96259066E-002,  7.52627182E+002,  1.96609512E+001
 3.79039597E-003,  2.71973938E-001,  1.96185235E-002,  7.43304221E+002,  8.84174495E+001
 3.77636589E-003,  2.72162226E-001,  1.96124643E-002,  7.26967276E+002,  1.92550444E+001
 3.76472730E-003,  2.72318080E-001,  1.96074874E-002,  7.09115787E+002, -9.98074587E+001
 3.75508165E-003,  2.72447014E-001,  1.96033965E-002,  6.87939176E+002, -8.02025074E+001
 3.74709550E-003,  2.72553607E-001,  1.96000325E-002,  6.66199547E+002, -7.29199387E+001
 3.74048847E-003,  2.72641684E-001,  1.95972651E-002,  6.60932976E+002, -7.82180825E+001
 3.73502638E-003,  2.72714425E-001,  1.95949880E-002,  6.40600986E+002, -2.66263605E+001
 3.73051313E-003,  2.72774473E-001,  1.95931137E-002,  5.73717915E+002, -5.13179411E+002
 5.67354193E-003,  1.64902425E-001,  2.43873695E-002,  3.82268292E+001, -2.14155993E+001
 5.67220519E-003,  1.64912406E-001,  2.43874045E-002,  3.88605413E+001, -2.11668070E+001
 5.67049249E-003,  1.64925196E-001,  2.43874502E-002,  4.03851034E+001, -2.06061804E+001
 5.66829756E-003,  1.64941589E-001,  2.43875087E-002,  4.23153903E+001, -2.01785292E+001
 5.66548463E-003,  1.64962597E-001,  2.43875837E-002,  4.28065211E+001, -2.05490795E+001
 5.66187968E-003,  1.64989520E-001,  2.43876799E-002,  4.17514219E+001, -2.33927774E+001
 5.65725973E-003,  1.65024023E-001,  2.43878031E-002,  3.99818636E+001, -2.62780768E+001
 5.65133899E-003,  1.65068242E-001,  2.43879611E-002,  4.18578711E+001, -2.47720253E+001
 5.64375123E-003,  1.65124910E-001,  2.43881637E-002,  4.28219216E+001, -2.35312958E+001
 5.63402709E-003,  1.65197535E-001,  2.43884234E-002,  4.28751729E+001, -1.98538274E+001
 5.62156510E-003,  1.65290608E-001,  2.43887565E-002,  3.31913617E+001, -2.17767239E+001
 5.60559445E-003,  1.65409887E-001,  2.43891837E-002,  1.71074671E+001, -2.86002274E+001
 5.58516428E-003,  1.65562783E-001,  2.43897115E-002,  1.19688026E-001, -3.74800206E+001
 5.55920308E-003,  1.65758794E-001,  2.43902666E-002, -1.40293726E+001, -4.33431542E+001
 5.52631148E-003,  1.66010085E-001,  2.43907699E-002, -2.04856633E+001, -4.52061858E+001
 5.48477990E-003,  1.66332273E-001,  2.43910748E-002, -2.45419496E+001, -4.66695386E+001
 5.43257042E-003,  1.66745402E-001,  2.43909107E-002, -2.58477001E+001, -4.70286745E+001
 5.36731956E-003,  1.67275200E-001,  2.43897969E-002, -3.10254807E+001, -4.60026457E+001
 5.28639901E-003,  1.67954694E-001,  2.43869009E-002, -3.42068522E+001, -4.21319604E+001
 5.18708170E-003,  1.68826282E-001,  2.43808094E-002, -2.62027320E+001, -3.94306710E+001
 5.06688600E-003,  1.69944361E-001,  2.43691560E-002, -8.36680949E+000, -3.55751593E+001
 4.92420107E-003,  1.71378666E-001,  2.43480255E-002, -1.62353300E+000, -3.68555187E+001
 4.75931743E-003,  1.73218430E-001,  2.43109971E-002, -7.57395864E+000, -4.35010486E+001
 4.57596861E-003,  1.75577512E-001,  2.42476148E-002, -2.42072898E+001, -4.91782820E+001
 4.38610324E-003,  1.78583980E-001,  2.41447723E-002, -3.02054772E+001, -4.60001191E+001
 4.23491491E-003,  1.82443755E-001,  2.40263121E-002, -2.76390988E+001, -4.50423676E+001
 4.13325288E-003,  1.87391946E-001,  2.38213713E-002, -1.72792261E+001, -4.43666158E+001
 4.13585732E-003,  1.93742757E-001,  2.35012086E-002, -1.34839160E+001, -5.32875486E+001
 4.27259679E-003,  2.00091875E-001,  2.31636546E-002, -3.07278461E+001, -7.51358855E+001
 4.46894962E-003,  2.06436453E-001,  2.27848026E-002, -4.37794730E+001, -9.99840197E+001
 4.69908870E-003,  2.12779641E-001,  2.24039730E-002, -4.61218315E+001, -1.22070494E+002
 4.91566428E-003,  2.19123445E-001,  2.20294032E-002, -6.96668896E+001, -1.40334271E+002
 5.04833446E-003,  2.25468843E-001,  2.16612654E-002, -2.10478410E+001, -1.23182800E+002
 5.13760767E-003,  2.31817653E-001,  2.13393325E-002, -2.46055901E+001, -1.23655100E+002
 5.11694442E-003,  2.38166256E-001,  2.10052108E-002, -1.54706904E+001, -1.60031628E+002
 5.06091265E-003,  2.43626815E-001,  2.07532532E-002, -7.28370448E+001, -2.81757045E+002
 4.95490294E-003,  2.48286530E-001,  2.05381988E-002, -1.16986817E+002, -4.72424754E+002
 4.82394250E-003,  2.52249566E-001,  2.03506406E-002, -1.44206937E+002, -5.57557510E+002
 4.70098977E-003,  2.55612401E-001,  2.02078748E-002, -1.64648640E+002, -6.17548359E+002
 4.58883368E-003,  2.58455840E-001,  2.00990362E-002, -1.35884806E+002, -6.11551592E+002
 4.45579895E-003,  2.60851407E-001,  1.99923793E-002, -7.53504384E+001, -6.11863994E+002
 4.32413441E-003,  2.62867692E-001,  1.98978204E-002, -1.99909878E+001, -5.75427411E+002
 4.21033614E-003,  2.64562785E-001,  1.98227215E-002,  6.23716510E+001, -5.21363648E+002
 4.11276798E-003,  2.65984013E-001,  1.97628667E-002,  1.56455244E+002, -4.91865837E+002
 4.02960158E-003,  2.67173668E-001,  1.97149561E-002,  2.53902977E+002, -3.76890404E+002
 3.95905172E-003,  2.68167988E-001,  1.96764503E-002,  3.53213801E+002, -3.37199970E+002
 3.89944379E-003,  2.68997924E-001,  1.96453865E-002,  4.63204990E+002, -2.67707657E+002
 3.84925275E-003,  2.69689773E-001,  1.96202416E-002,  5.74323859E+002, -1.03017945E+002
 3.80711244E-003,  2.70265862E-001,  1.95998261E-002,  6.15549029E+002, -1.29060015E+002
 3.77182001E-003,  2.70745049E-001,  1.95832066E-002,  6.95794380E+002, -1.88291309E+002
 3.74232655E-003,  2.71143245E-001,  1.95696469E-002,  7.30363867E+002, -8.79459607E+001
 3.71772552E-003,  2.71473839E-001,  1.95585622E-002,  7.37889478E+002, -1.86758976E+001
 3.69723830E-003,  2.71748090E-001,  1.95494861E-002,  7.38995489E+002,  1.97025261E+001
 3.68020241E-003,  2.71975413E-001,  1.95420451E-002,  7.32297906E+002,  7.80337017E+001
 3.66605421E-003,  2.72163705E-001,  1.95359381E-002,  7.17867505E+002,  5.46633877E+000
 3.65431763E-003,  2.72319562E-001,  1.95309217E-002,  7.01868414E+002, -9.39967927E+001
 3.64459072E-003,  2.72448498E-001,  1.95267983E-002,  6.85571071E+002, -8.03843337E+001
 3.63653727E-003,  2.72555093E-001,  1.95234075E-002,  6.70166731E+002, -7.51147846E+001
 3.62987453E-003,  2.72643173E-001,  1.95206181E-002,  6.57646077E+002, -7.31088093E+001
 3.62436635E-003,  2.72715915E-001,  1.95183228E-002,  6.49516934E+002, -4.26220437E+001
 3.61981502E-003,  2.72775965E-001,  1.95164335E-002,  5.78581960E+002, -4.66564091E+002
 5.61522802E-003,  1.64904421E-001,  2.42804110E-002,  2.33061622E+001, -2.50595448E+001
 5.61389171E-003,  1.64914403E-001,  2.42804472E-002,  2.31706457E+001, -2.49383371E+001
 5.61217957E-003,  1.64927196E-001,  2.42804945E-002,  2.28349127E+001, -2.48811443E+001
 5.60998536E-003,  1.64943590E-001,  2.42805552E-002,  2.26663942E+001, -2.50375289E+001
 5.60717336E-003,  1.64964601E-001,  2.42806329E-002,  2.22183158E+001, -2.54449500E+001
 5.60356961E-003,  1.64991528E-001,  2.42807325E-002,  2.05719810E+001, -2.78822134E+001
 5.59895122E-003,  1.65026036E-001,  2.42808602E-002,  1.92905923E+001, -2.98832676E+001
 5.59303251E-003,  1.65070260E-001,  2.42810240E-002,  1.89346309E+001, -3.02642832E+001
 5.58544739E-003,  1.65126937E-001,  2.42812339E-002,  1.94407307E+001, -2.89067376E+001
 5.57572673E-003,  1.65199571E-001,  2.42815032E-002,  1.47239457E+001, -2.75680599E+001
 5.56326932E-003,  1.65292657E-001,  2.42818486E-002,  8.61620046E+000, -2.94541936E+001
 5.54730476E-003,  1.65411952E-001,  2.42822918E-002,  7.46023576E-001, -3.33613220E+001
 5.52688271E-003,  1.65564868E-001,  2.42828406E-002, -6.68325960E+000, -3.76388432E+001
 5.50093159E-003,  1.65760905E-001,  2.42834233E-002, -1.07952842E+001, -3.99182620E+001
 5.46805198E-003,  1.66012227E-001,  2.42839634E-002, -1.37390353E+001, -4.13343061E+001
 5.42653391E-003,  1.66334453E-001,  2.42843178E-002, -1.77770334E+001, -4.46861610E+001
 5.37433794E-003,  1.66747628E-001,  2.42842201E-002, -2.15872293E+001, -4.56260778E+001
 5.30909692E-003,  1.67277481E-001,  2.42831950E-002, -2.78828168E+001, -4.60913174E+001
 5.22817459E-003,  1.67957038E-001,  2.42804164E-002, -3.28877580E+001, -4.38777153E+001
 5.12882847E-003,  1.68828693E-001,  2.42744767E-002, -2.57674961E+001, -4.12087907E+001
 5.00855002E-003,  1.69946840E-001,  2.42630131E-002, -8.72526012E+000, -3.70945716E+001
 4.86568800E-003,  1.71381202E-001,  2.42421084E-002, -3.38490612E+000, -3.90026988E+001
 4.70048781E-003,  1.73220999E-001,  2.42053380E-002, -9.92753313E+000, -4.56989624E+001
 4.51666268E-003,  1.75580070E-001,  2.41422725E-002, -2.80007265E+001, -5.13881745E+001
 4.32617378E-003,  1.78586440E-001,  2.40399341E-002, -3.26719039E+001, -4.77724627E+001
 4.17384312E-003,  1.82445907E-001,  2.39218014E-002, -2.93663404E+001, -4.66949143E+001
 4.07042000E-003,  1.87393662E-001,  2.37174524E-002, -1.83593629E+001, -4.61192422E+001
 4.06984159E-003,  1.93743928E-001,  2.33986444E-002, -1.40474844E+001, -5.51853992E+001
 4.20057278E-003,  2.00092782E-001,  2.30628689E-002, -3.22915604E+001, -7.79859170E+001
 4.39053491E-003,  2.06437358E-001,  2.26863942E-002, -4.32841206E+001, -1.01192497E+002
 4.61425134E-003,  2.12780702E-001,  2.23083828E-002, -4.39718311E+001, -1.21756932E+002
 4.82458630E-003,  2.19124732E-001,  2.19371165E-002, -6.65393818E+001, -1.39498261E+002
 4.95283670E-003,  2.25470193E-001,  2.15713803E-002, -1.69080419E+001, -1.19558473E+002
 5.03792529E-003,  2.31819016E-001,  2.12516447E-002, -2.22782405E+001, -1.22543073E+002
 5.01326553E-003,  2.38167661E-001,  2.09196580E-002, -1.25474612E+001, -1.62259940E+002
